bucket,txn_count,max_spike_score
2026-08-10 19:30:00,38,3.775088421019326
2026-08-10 19:45:00,35,4.205461644328035
2026-08-10 20:00:00,49,4000000.0
2026-08-10 20:15:00,52,3000000.0
2026-08-10 20:30:00,35,3.3456370200319587
2026-08-10 20:45:00,27,1000000.0
2026-08-10 21:00:00,36,9.19103981663783
2026-08-10 21:15:00,32,1000000.0
2026-08-10 21:30:00,15,0.9765740133641336
2026-08-10 21:45:00,16,0.5819036794729813
2026-08-10 22:00:00,13,3.5281627550829313
2026-08-10 22:15:00,20,11.12154608127606
2026-08-10 22:30:00,13,0.0
2026-08-10 22:45:00,8,14.347641360070421
2026-08-10 23:00:00,7,14.97415928079955
2026-08-10 23:15:00,8,0.0
2026-08-10 23:30:00,7,0.0
2026-08-10 23:45:00,2,0.0
2026-08-11 00:00:00,12,4.167894805057547
2026-08-11 00:15:00,8,2.2778056693862805
2026-08-11 00:30:00,8,1.8289495959041477
2026-08-11 00:45:00,4,0.0
2026-08-11 01:00:00,8,2000000.0
2026-08-11 01:15:00,8,6.639516595700615
2026-08-11 01:30:00,6,23.03497700402622
2026-08-11 01:45:00,3,2.553869353365513
2026-08-11 02:00:00,6,6.0178358254288336
2026-08-11 02:15:00,3,0.07000978896570348
2026-08-11 02:30:00,4,4.908354744993052
2026-08-11 02:45:00,5,3.145764255617
2026-08-11 03:00:00,12,4.15994010822416
2026-08-11 03:15:00,12,3000000.0
2026-08-11 03:30:00,6,3.631461693735809
2026-08-11 03:45:00,6,5.312199490608266
2026-08-11 04:00:00,4,8.254106546890677
2026-08-11 04:15:00,2,0.0
2026-08-11 04:30:00,4,2.129026884822018
2026-08-11 04:45:00,3,10.698958580962982
2026-08-11 05:00:00,16,0.883512147736067
2026-08-11 05:15:00,14,2.1983304396724175
2026-08-11 05:30:00,12,2.2868401914463994
2026-08-11 05:45:00,11,4.64055076307148
2026-08-11 06:00:00,32,5000000.0
2026-08-11 06:15:00,27,3000000.0
2026-08-11 06:30:00,19,14.941630164855807
2026-08-11 06:45:00,16,1.74203810468838
2026-08-11 07:00:00,46,1000000.0
2026-08-11 07:15:00,46,28.139946487193008
2026-08-11 07:30:00,24,2.506026420582098
2026-08-11 07:45:00,19,1.581771787126541
2026-08-11 08:00:00,62,1000000.0
2026-08-11 08:15:00,65,2000000.0
2026-08-11 08:30:00,37,2.1852561836290554
2026-08-11 08:45:00,38,143.07805078187968
2026-08-11 09:00:00,65,4000000.0
2026-08-11 09:15:00,51,19.135855936916258
2026-08-11 09:30:00,54,1.543471683053201
2026-08-11 09:45:00,37,33.77737879756701
2026-08-11 10:00:00,63,2000000.0
2026-08-11 10:15:00,53,10.802225255483258
2026-08-11 10:30:00,32,5.647725867939291
2026-08-11 10:45:00,31,0.7402855507738682
2026-08-11 11:00:00,75,3000000.0
2026-08-11 11:15:00,61,1000000.0
2026-08-11 11:30:00,39,23.50200231944575
2026-08-11 11:45:00,46,30.44002989964811
2026-08-11 12:00:00,74,6.97741640527159
2026-08-11 12:15:00,76,16.23522856284352
2026-08-11 12:30:00,44,1000000.0
2026-08-11 12:45:00,36,8.218961152357696
2026-08-11 13:00:00,72,6000000.0
2026-08-11 13:15:00,74,1000000.0
2026-08-11 13:30:00,33,13.924022880779148
2026-08-11 13:45:00,36,3.5186125085936633
2026-08-11 14:00:00,79,3000000.0
2026-08-11 14:15:00,77,1000000.0
2026-08-11 14:30:00,39,4.211484141391978
2026-08-11 14:45:00,31,1.2337738889581233
2026-08-11 15:00:00,72,4000000.0
2026-08-11 15:15:00,64,1000000.0
2026-08-11 15:30:00,40,26.920100721521152
2026-08-11 15:45:00,38,7.4704419378970925
2026-08-11 16:00:00,70,5000000.0
2026-08-11 16:15:00,51,31.30813644305719
2026-08-11 16:30:00,42,1000000.0
2026-08-11 16:45:00,35,9.06300432134097
2026-08-11 17:00:00,73,3000000.0
2026-08-11 17:15:00,90,17.20610504061905
2026-08-11 17:30:00,36,12.91695514682973
2026-08-11 17:45:00,42,17.130105617343542
2026-08-11 18:00:00,58,68.79394260775761
2026-08-11 18:15:00,64,2000000.0
2026-08-11 18:30:00,42,1000000.0
2026-08-11 18:45:00,28,2.978301847135853
2026-08-11 19:00:00,46,5.881671531828143
2026-08-11 19:15:00,61,9.144261921042744
2026-08-11 19:30:00,36,3.6305774148788568
2026-08-11 19:45:00,23,14.478073003774858
2026-08-11 20:00:00,33,3000000.0
2026-08-11 20:15:00,49,15.263370313948224
2026-08-11 20:30:00,31,0.9258760347370055
2026-08-11 20:45:00,25,7.2466498953239835
2026-08-11 21:00:00,31,2000000.0
2026-08-11 21:15:00,37,39.417811308779584
2026-08-11 21:30:00,15,0.46209068925688934
2026-08-11 21:45:00,18,6.061577431351214
2026-08-11 22:00:00,12,17.359024072427633
2026-08-11 22:15:00,51,11.168604575162433
2026-08-11 22:30:00,62,10.514387464774739
2026-08-11 22:45:00,9,0.0
2026-08-11 23:00:00,6,1.2718257144384966
2026-08-11 23:15:00,5,0.9038617525605618
2026-08-11 23:30:00,1,0.0
2026-08-11 23:45:00,5,0.0
2026-08-12 00:00:00,4,0.0
2026-08-12 00:15:00,3,0.0
2026-08-12 00:30:00,1,2.1458816075156126
2026-08-12 00:45:00,6,0.0
2026-08-12 01:00:00,12,11.727297639300408
2026-08-12 01:15:00,11,8.174679788383074
2026-08-12 01:30:00,3,0.0
2026-08-12 01:45:00,2,0.0
2026-08-12 02:00:00,8,1000000.0
2026-08-12 02:15:00,6,4.01046766402472
2026-08-12 02:30:00,9,20.900726408626078
2026-08-12 02:45:00,6,1.656378089178623
2026-08-12 03:00:00,13,19.239942967201817
2026-08-12 03:15:00,13,8.018866965355642
2026-08-12 03:30:00,3,1.5851069033916763
2026-08-12 03:45:00,6,1.9441291269674845
2026-08-12 04:00:00,7,18.461070308590763
2026-08-12 04:15:00,4,0.0
2026-08-12 04:30:00,6,56.90276943696768
2026-08-12 04:45:00,5,18.193828919856482
2026-08-12 05:00:00,9,1000000.0
2026-08-12 05:15:00,12,9.737254745052342
2026-08-12 05:30:00,9,0.5889892800493615
2026-08-12 05:45:00,5,2.3192927875146996
2026-08-12 06:00:00,27,4.703645840103446
2026-08-12 06:15:00,19,5.990695352672988
2026-08-12 06:30:00,24,26.6489957218217
2026-08-12 06:45:00,19,13.343046719300343
2026-08-12 07:00:00,44,3000000.0
2026-08-12 07:15:00,43,9.051344807827835
2026-08-12 07:30:00,25,1000000.0
2026-08-12 07:45:00,22,76.71540358800537
2026-08-12 08:00:00,46,5000000.0
2026-08-12 08:15:00,52,1000000.0
2026-08-12 08:30:00,40,1.6949770344933526
2026-08-12 08:45:00,24,6.885712459989353
2026-08-12 09:00:00,41,4000000.0
2026-08-12 09:15:00,40,10.911576052119665
2026-08-12 09:30:00,35,2.1590900485796904
2026-08-12 09:45:00,39,1.7650549757028144
2026-08-12 10:00:00,52,1000000.0
2026-08-12 10:15:00,36,14.879858201176035
2026-08-12 10:30:00,39,2.7832045038046216
2026-08-12 10:45:00,43,1000000.0
2026-08-12 11:00:00,52,1000000.0
2026-08-12 11:15:00,64,7000000.0
2026-08-12 11:30:00,32,2.5462401254212974
2026-08-12 11:45:00,59,1.8813261769709198
2026-08-12 12:00:00,86,3000000.0
2026-08-12 12:15:00,94,1000000.0
2026-08-12 12:30:00,53,4.5447004169016
2026-08-12 12:45:00,44,43.85382244856744
2026-08-12 13:00:00,75,5000000.0
2026-08-12 13:15:00,64,2000000.0
2026-08-12 13:30:00,36,4.8511672584312695
2026-08-12 13:45:00,33,30.660214193959714
2026-08-12 14:00:00,79,4000000.0
2026-08-12 14:15:00,56,18.812590000007834
2026-08-12 14:30:00,59,3.6760901225377056
2026-08-12 14:45:00,86,5.0425141537985825
2026-08-12 15:00:00,100,1000000.0
2026-08-12 15:15:00,90,1000000.0
2026-08-12 15:30:00,78,4.47695547741145
2026-08-12 15:45:00,29,0.3486215848514344
2026-08-12 16:00:00,55,6000000.0
2026-08-12 16:15:00,52,1000000.0
2026-08-12 16:30:00,38,1000000.0
2026-08-12 16:45:00,34,2.367533291647676
2026-08-12 17:00:00,68,2000000.0
2026-08-12 17:15:00,60,7.5894543844230835
2026-08-12 17:30:00,47,6.075462041487534
2026-08-12 17:45:00,43,44.03387636112158
2026-08-12 18:00:00,103,3000000.0
2026-08-12 18:15:00,97,15.962937371378791
2026-08-12 18:30:00,62,4.78596905682466
2026-08-12 18:45:00,36,5.668263043239051
2026-08-12 19:00:00,75,5000000.0
2026-08-12 19:15:00,88,5000000.0
2026-08-12 19:30:00,24,1.1177753179765908
2026-08-12 19:45:00,32,7.416973091341165
2026-08-12 20:00:00,53,5000000.0
2026-08-12 20:15:00,44,2000000.0
2026-08-12 20:30:00,30,6.05255370321016
2026-08-12 20:45:00,28,2.66132610568654
2026-08-12 21:00:00,19,4.937805354081483
2026-08-12 21:15:00,27,1000000.0
2026-08-12 21:30:00,14,48.7780327366326
2026-08-12 21:45:00,12,3.0839598386579468
2026-08-12 22:00:00,8,0.809049168070433
2026-08-12 22:15:00,7,0.8323734257093587
2026-08-12 22:30:00,8,0.8033901957026373
2026-08-12 22:45:00,7,0.1236418660024204
2026-08-12 23:00:00,9,3.295387599421254
2026-08-12 23:15:00,10,2.6040671126879196
2026-08-12 23:30:00,3,0.0
2026-08-12 23:45:00,3,0.0
2026-08-13 00:00:00,6,0.0
2026-08-13 00:15:00,11,2.3671431678811325
2026-08-13 00:30:00,2,0.0
2026-08-13 00:45:00,8,0.0
2026-08-13 01:00:00,4,0.0
2026-08-13 01:15:00,7,1.9182269563888115
2026-08-13 01:30:00,6,9.661075458224513
2026-08-13 01:45:00,8,8.302735036710038
2026-08-13 02:00:00,11,7000000.0
2026-08-13 02:15:00,5,7.111251136140208
2026-08-13 02:30:00,4,32.144987474075535
2026-08-13 02:45:00,6,1.8613862064624824
2026-08-13 03:00:00,24,3.949920696945187
2026-08-13 03:15:00,45,5.822726509256803
2026-08-13 03:30:00,20,12.831075410349928
2026-08-13 03:45:00,9,1.4282742834352162
2026-08-13 04:00:00,2,3.3907799705062875
2026-08-13 04:15:00,2,0.0
2026-08-13 04:30:00,2,6.291018063382921
2026-08-13 04:45:00,2,0.4536618504480662
2026-08-13 05:00:00,8,29.580795559876776
2026-08-13 05:15:00,13,1000000.0
2026-08-13 05:30:00,10,1.358246435401306
2026-08-13 05:45:00,10,6.7941172553861975
2026-08-13 06:00:00,28,6.864567961258348
2026-08-13 06:15:00,35,15.849251350871413
2026-08-13 06:30:00,13,4.153925311545696
2026-08-13 06:45:00,18,1.2944424147883657
2026-08-13 07:00:00,49,1000000.0
2026-08-13 07:15:00,61,2000000.0
2026-08-13 07:30:00,24,3.3916626039654534
2026-08-13 07:45:00,24,80.33285683309259
2026-08-13 08:00:00,69,3000000.0
2026-08-13 08:15:00,78,73.97103865854854
2026-08-13 08:30:00,44,8.462965771463471
2026-08-13 08:45:00,33,5.964110601075
2026-08-13 09:00:00,65,5000000.0
2026-08-13 09:15:00,57,3000000.0
2026-08-13 09:30:00,39,26.38570544420547
2026-08-13 09:45:00,41,25.412959693036687
2026-08-13 10:00:00,74,4000000.0
2026-08-13 10:15:00,61,2000000.0
2026-08-13 10:30:00,42,6.932715076292425
2026-08-13 10:45:00,33,17.903920646213724
2026-08-13 11:00:00,57,2000000.0
2026-08-13 11:15:00,56,7.699916691101447
2026-08-13 11:30:00,32,2.7234421347662034
2026-08-13 11:45:00,33,3.728360566181934
2026-08-13 12:00:00,76,6000000.0
2026-08-13 12:15:00,75,1000000.0
2026-08-13 12:30:00,53,31.52191408556069
2026-08-13 12:45:00,36,1000000.0
2026-08-13 13:00:00,61,2000000.0
2026-08-13 13:15:00,67,2000000.0
2026-08-13 13:30:00,40,62.19226616241369
2026-08-13 13:45:00,42,6.481652840769082
2026-08-13 14:00:00,54,3000000.0
2026-08-13 14:15:00,54,8.638392615956205
2026-08-13 14:30:00,47,1000000.0
2026-08-13 14:45:00,39,18.969200408770647
2026-08-13 15:00:00,58,4000000.0
2026-08-13 15:15:00,69,25.504652860538656
2026-08-13 15:30:00,44,17.696103222386892
2026-08-13 15:45:00,36,5.196034243247998
2026-08-13 16:00:00,59,3000000.0
2026-08-13 16:15:00,58,22.6482489648789
2026-08-13 16:30:00,53,37.53806162307152
2026-08-13 16:45:00,46,4.339965976240764
2026-08-13 17:00:00,53,1000000.0
2026-08-13 17:15:00,65,2000000.0
2026-08-13 17:30:00,31,9.01238951090637
2026-08-13 17:45:00,34,4.063514368522594
2026-08-13 18:00:00,78,5000000.0
2026-08-13 18:15:00,58,29.723871807538007
2026-08-13 18:30:00,38,3.976578261617126
2026-08-13 18:45:00,39,1.60319240233552
2026-08-13 19:00:00,45,2000000.0
2026-08-13 19:15:00,30,21.96667473282032
2026-08-13 19:30:00,28,14.708426745221322
2026-08-13 19:45:00,40,1.2038765310501087
2026-08-13 20:00:00,45,1000000.0
2026-08-13 20:15:00,50,2000000.0
2026-08-13 20:30:00,24,0.9261521948313802
2026-08-13 20:45:00,27,7.860135550278246
2026-08-13 21:00:00,27,1000000.0
2026-08-13 21:15:00,25,4.140168342281482
2026-08-13 21:30:00,10,1.453995569892439
2026-08-13 21:45:00,24,2.1764141909068413
2026-08-13 22:00:00,9,1.1599762001907923
2026-08-13 22:15:00,7,0.40606709609803165
2026-08-13 22:30:00,9,0.6507611676190022
2026-08-13 22:45:00,11,0.27034960620715764
2026-08-13 23:00:00,10,2.73414243356359
2026-08-13 23:15:00,9,4.6188412206552085
2026-08-13 23:30:00,2,74.14333113251615
2026-08-13 23:45:00,4,0.0
2026-08-14 00:00:00,4,0.0
2026-08-14 00:15:00,3,0.0
2026-08-14 00:30:00,8,0.6431277830333045
2026-08-14 00:45:00,7,1.245033524975962
2026-08-14 01:00:00,3,0.0
2026-08-14 01:15:00,3,0.0
2026-08-14 01:30:00,3,11.513103472310396
2026-08-14 01:45:00,5,1.0804483111908108
2026-08-14 02:00:00,4,0.01916572593289104
2026-08-14 02:15:00,8,15.98297768614047
2026-08-14 02:30:00,5,1.7076741572556848
2026-08-14 02:45:00,2,0.0
2026-08-14 03:00:00,13,4000000.0
2026-08-14 03:15:00,13,21.36192641314857
2026-08-14 03:30:00,5,5.760589241955834
2026-08-14 03:45:00,3,23.52634036437851
2026-08-14 04:00:00,1,0.0
2026-08-14 04:15:00,5,2.409610410420457
2026-08-14 04:30:00,5,2.4574970530258384
2026-08-14 04:45:00,2,1.7278400733019805
2026-08-14 05:00:00,10,1000000.0
2026-08-14 05:15:00,23,15.837295278021008
2026-08-14 05:30:00,9,1.3259303380914957
2026-08-14 05:45:00,8,2.0243716145571877
2026-08-14 06:00:00,14,1000000.0
2026-08-14 06:15:00,24,10.103594710939694
2026-08-14 06:30:00,22,0.9888917793123163
2026-08-14 06:45:00,19,0.8249422931141581
2026-08-14 07:00:00,69,3000000.0
2026-08-14 07:15:00,49,20.407029881090963
2026-08-14 07:30:00,30,2.3796511849550432
2026-08-14 07:45:00,29,9.204565689309492
2026-08-14 08:00:00,49,1000000.0
2026-08-14 08:15:00,33,3.4963564788372823
2026-08-14 08:30:00,41,14.811399854420719
2026-08-14 08:45:00,49,47.98199261034953
2026-08-14 09:00:00,74,4000000.0
2026-08-14 09:15:00,75,3000000.0
2026-08-14 09:30:00,32,38.08159770997814
2026-08-14 09:45:00,49,6.445713689428137
2026-08-14 10:00:00,70,3000000.0
2026-08-14 10:15:00,79,12.859778810835707
2026-08-14 10:30:00,36,0.7952418264067619
2026-08-14 10:45:00,40,30.567474324344357
2026-08-14 11:00:00,85,5000000.0
2026-08-14 11:15:00,69,3000000.0
2026-08-14 11:30:00,45,13.079892222574943
2026-08-14 11:45:00,36,1000000.0
2026-08-14 12:00:00,46,2000000.0
2026-08-14 12:15:00,63,1000000.0
2026-08-14 12:30:00,29,32.280147460802745
2026-08-14 12:45:00,35,10.837492458236204
2026-08-14 13:00:00,60,2000000.0
2026-08-14 13:15:00,69,4000000.0
2026-08-14 13:30:00,60,23.38831247197219
2026-08-14 13:45:00,28,29.738229268395095
2026-08-14 14:00:00,62,4000000.0
2026-08-14 14:15:00,73,2000000.0
2026-08-14 14:30:00,36,9.20968977040029
2026-08-14 14:45:00,34,3.583697276446066
2026-08-14 15:00:00,65,6000000.0
2026-08-14 15:15:00,73,4000000.0
2026-08-14 15:30:00,31,1000000.0
2026-08-14 15:45:00,43,3.955253168089989
2026-08-14 16:00:00,64,4000000.0
2026-08-14 16:15:00,84,5000000.0
2026-08-14 16:30:00,41,2.90409783441273
2026-08-14 16:45:00,34,1000000.0
2026-08-14 17:00:00,71,4000000.0
2026-08-14 17:15:00,78,2000000.0
2026-08-14 17:30:00,53,10.117896456031458
2026-08-14 17:45:00,38,12.27640231594053
2026-08-14 18:00:00,65,2000000.0
2026-08-14 18:15:00,65,3000000.0
2026-08-14 18:30:00,40,2.6934588727734368
2026-08-14 18:45:00,43,5.302516610710322
2026-08-14 19:00:00,40,2000000.0
2026-08-14 19:15:00,50,2000000.0
2026-08-14 19:30:00,42,1000000.0
2026-08-14 19:45:00,29,0.9923422517413563
2026-08-14 20:00:00,39,2000000.0
2026-08-14 20:15:00,41,1000000.0
2026-08-14 20:30:00,31,4.618977153325332
2026-08-14 20:45:00,25,0.699838632834754
2026-08-14 21:00:00,33,4000000.0
2026-08-14 21:15:00,40,13.96728689377171
2026-08-14 21:30:00,23,15.885555027850621
2026-08-14 21:45:00,17,4.2142539663118175
2026-08-14 22:00:00,15,3000000.0
2026-08-14 22:15:00,12,45.93817238258803
2026-08-14 22:30:00,11,2.687453026733296
2026-08-14 22:45:00,9,1.7398818857818574
2026-08-14 23:00:00,4,0.0
2026-08-14 23:15:00,4,0.0
2026-08-14 23:30:00,4,1.191008400487738
2026-08-14 23:45:00,5,0.5348240093428036
